632, 0.5000, 0.5000, 193.5
633, 0.5000, 0.5000, 193.7
634, 0.5000, 0.5000, 194.0
635, 0.5000, 0.5000, 194.3
636, 0.5000, 0.5000, 194.6
637, 0.5000, 0.5000, 194.9
638, 0.5000, 0.5000, 195.2
639, 0.5000, 0.5000, 195.5
640, 0.5000, 0.5000, 195.8
641, 0.5000, 0.5000, 196.1
642, 0.5000, 0.5000, 196.4
643, 0.5000, 0.5000, 196.7
644, 0.5000, 0.5000, 197.0
645, 0.5000, 0.5000, 197.3
646, 0.5000, 0.5000, 197.6
647, 0.5000, 0.5000, 197.9
648, 0.5000, 0.5000, 198.2
649, 0.5000, 0.5000, 198.5
650, 0.5000, 0.5000, 198.8
651, 0.5000, 0.5000, 199.1
652, 0.5000, 0.5000, 199.3
653, 0.5000, 0.5000, 199.6
654, 0.5000, 0.5000, 199.9
655, 0.5000, 0.5000, 200.2
656, 0.5000, 0.5000, 200.5
657, 0.5000, 0.5000, 200.8
658, 0.5000, 0.5000, 201.1
659, 0.5000, 0.5000, 201.4
660, 0.5000, 0.5000, 201.7
661, 0.5000, 0.5000, 202.0
662, 0.5000, 0.5000, 202.3
663, 0.5000, 0.5000, 202.6
664, 0.5000, 0.5000, 202.9
665, 0.5000, 0.5000, 203.2
666, 0.5000, 0.5000, 203.5
667, 0.5000, 0.5000, 203.8
668, 0.5000, 0.5000, 204.1
669, 0.5000, 0.5000, 204.4
670, 0.5000, 0.5000, 204.6
671, 0.5000, 0.5000, 204.9
672, 0.5000, 0.5000, 205.2
673, 0.5000, 0.5000, 205.5
674, 0.5000, 0.5000, 205.8
675, 0.5000, 0.5000, 206.1
676, 0.5000, 0.5000, 206.4
677, 0.5000, 0.5000, 206.7
678, 0.5000, 0.5000, 207.0
679, 0.5000, 0.5000, 207.3
680, 0.5000, 0.5000, 207.6
681, 0.5000, 0.5000, 207.9
682, 0.5000, 0.5000, 208.2
683, 0.5000, 0.5000, 208.5
684, 0.5000, 0.5000, 208.8
685, 0.5000, 0.5000, 209.1
686, 0.5000, 0.5000, 209.4
687, 0.5000, 0.5000, 209.7
688, 0.5000, 0.5000, 210.0
689, 0.5000, 0.5000, 210.2
690, 0.5000, 0.5000, 210.5
